Interactor_A	Interactor_B
Chc	Glt
Chc	CG3008
Chc	Ldh
Chc	Karybeta3
Chc	CG11882
Chc	CG5854
Chc	Rpt1
Chc	CCT2
Chc	CG33303
Chc	betaCOP
Chc	Pp2A-29B
Chc	Gga
Chc	wus
Chc	Kr-h2
Chc	Dap160
Chc	Khc
Chc	ctp
Chc	Gp210
Chc	Mer
Chc	Fatp1
Chc	sau
Chc	FASN1
Chc	Cyfip
Chc	egl
Chc	CCT8
Chc	rictor
Chc	S6k
Chc	Akt
Chc	sima
Chc	foxo
Chc	Pdk1
Chc	RpS10b
Chc	Rab1
Chc	AP-1gamma
Chc	Nak
Chc	TER94
Chc	bor
w|z	Taf9
w|z	e(y)3
w|z	e(y)2
w|z	mw
Taf9	Su(H)
Taf9	apolpp
Taf9	CG4962
Taf9	His4r
Taf9	His2B:CG33868
Taf9	e(y)2
Taf9	Tbp
Taf9	Taf10
Taf9	Spt3
Taf9	Ada2b
Taf9	Ada2a
Taf9	Taf10b
Taf9	Ada3
Taf9	Gcn5
Taf9	Taf4
Taf9	TfIIB
Taf9	Taf1
Taf9	Taf6
Taf9	Psc
Taf9	ph-p
Taf9	Pc
Taf9	Taf5
Taf9	Ada1-2
Taf9	Saf6
Taf9	wda
Taf9	Sgf29
Taf9	Atxn7
Taf9	Taf11
Taf9	Taf12
Taf9	Sf3b5
Taf9	Spt20
Taf9	e(y)3
Taf9	polybromo
Taf9	Bap60
Taf9	mor
Taf9	Nplp2
pic	yki
pic	DCAF12
pic	S6kII
pic	Gprk2
sicily	Sln
sicily	Bsg
sicily	Fatp1
sicily	out
sicily	GLaz
sicily	NLaz
sicily	ND-30
Gcna	mei-W68
Gcna	mh
Gcna	mei-P22
tsl	fs(1)M3
tsl	bcd
tsl	fs(1)N
tsl	trk
tsl	tor
tsl	Stat92E
tsl	bcd|hb
tsl	RhoGEF2
fs(1)M3	Dsor1
rho	spi
rho	grk
rho	kst
rho	net
rho	Vps28
rho	corto
rho	ru
rho	Gug
rho	Fas2
rho	msk
rho	emc
rho	sty
rho	AnxB9
rho	DCTN1-p150
rho	Hrs
rho	vn
rho	ed
rho	Sos
rho	brm
rho	shrb
rho	hth
rho	rho-5
rho	gra
rho	aop
rho	dpp
rho	Ras85D
rho	Pc
rho	Rbsn-5
rho	Rab5
rho	Rab11
rho	Vps25
rho	CycG
rho	lilli
rho	tay
rho	rasp
rho	Vps20
rho	Eps-15
rho	Krn
rho	lark
rho	Mbs
rho	dia
spi	sty
spi	vn
spi	vg
spi	aos::spi
spi	cv-c
spi	Krn
spi	ovo
spi	dpp
spi	salm
spi	hid
spi	edl
spi	rasp
spi	rho-4
spi	stet
spi	mir-8
spi	mir-bft
kud	klar
kud	koi
kud	Msp300
klar	Lam
klar	osk
klar	Msp300
klar	alphaTub84D
klar	alphaTub84B
klar	stau
klar	Lsd-2
Graf	Ras85D
Graf	rl
Graf	RhoGEF2
Graf	spi
Graf	Rok
Graf	Ubi-p5E
par-1	sd
par-1	dlg1
par-1	tau
par-1	futsch
par-1	IKKε
par-1	Lkb1
par-1	14-3-3ε
par-1	wts
par-1	osk
par-1	hpo
par-1	slmb
Bx|ap	Mpcp2
Bx|ap	skd
Bx|ap	osa
Bx|ap	EP3-1789
Bx|ap	EP3-378
Bx|ap	EP3-934
Bx|ap	CG1943
Bx|ap	nuf
Bx|ap	fng
Bx|ap	mir-14
Bx|ap	14-3-3ε
Bx|ap	pnt
Bx|ap	sbb
Bx|ap	tara
Bx|ap	EP2-1080
Bx|ap	shn
Bx|ap	mir-282
Bx|ap	CG8405
Bx|ap	EP3-980
Bx|ap	mir-279
Bx|ap	AnxB9
Bx|ap	cic
Bx|ap	EP3-612
Bx|ap	EP2-430
Bx|ap	drpr
Bx|ap	nmd
Bx|ap	EP3-1809
Bx|ap	EP3-1199
Bx|ap	Pcif1
Bx|ap	EP2-760
Bx|ap	lilli
Bx|ap	EP3-1729
Bx|ap	Slh
Bx|ap	chm
Bx|ap	CG8369
Bx|ap	cbt
Bx|ap	Su(Tpl)
Mpcp2	CG13325
Mpcp2	Sec63
Mpcp2	UQCR-6.4
Mpcp2	CG2070
Mpcp2	Sc2
Mpcp2	CCT6
Mpcp2	CCT7
Mpcp2	spidey
Mpcp2	Rdh1
Mpcp2	SERCA
Mpcp2	Gp93
Mpcp2	CG33303
Mpcp2	Cyp12d1-p
Mpcp2	OstDelta
Mpcp2	Acsl
Mpcp2	CG3008
Mpcp2	CCT4
Mpcp2	Sec61alpha
Mpcp2	Cyt-c1
Mpcp2	Rab39
Mpcp2	Agpat3
Mpcp2	Mec2
Mpcp2	UQCR-C2
Mpcp2	Mcad
Mpcp2	Idh3a
Mpcp2	Kap-alpha3
Mpcp2	Pp2A-29B
Mpcp2	mtDNA-helicase
Mpcp2	Ipo9
Mpcp2	CG5854
Mpcp2	SerRS
Mpcp2	MRP
Mpcp2	Jafrac2
Mpcp2	Gfat2
Mpcp2	ScsbetaG
Mpcp2	Nfs1
Mpcp2	PCB
Mpcp2	Kr-h2
Mpcp2	mats
Mpcp2	Fatp1
Mpcp2	FASN1
Mpcp2	sstn
Mpcp2	Vps4
Mpcp2	ds
Mpcp2	CCT8
Mpcp2	RpS10b
Mpcp2	CG15211
Mpcp2	bor
Rassf	Pp2A-29B
Rassf	Mob4
Rassf	Cka
wupA	Tm2
wupA	SPARC
wupA	bsk
wupA	Su(2)E
wupA	fwe
wupA	dpp
wupA	SERCA
wupA	Cyt-c-p
cnk	Prp19
cnk	aop
cnk	Nsf2
cnk	Rap1
cnk	Btk
cnk	PDZ-GEF
cnk	Bre1
cnk	step
cnk	cno
cnk	swm
ey	eya
ey	dac
ey	Opt
ey	da
ey	Nf-YA
ey	ato::da
ey	hth
ey	ct
ey	Mpe
ey	N
ey	toy
ey	so
ey	wg
ey	eyg
ey	CtBP
ey	tkv
ey	ci
ey	hh
ey	shg
ey	Antp
ey	gish
ey	brk
ey	dan
ey	cdm
ey	foxo
ey	AOX1
ey	CG42688
ey	CG6023
ey	CG30324
ey	CG15771
ey	Bro
ey	CG5011
ey	Hipk
ey	Hr78
ey	Hr51
ey	CG6654
ey	danr
eya	so
eya	E(z)
eya	dac
eya	Pc
eya	rl
eya	Egfr
eya	Cap-H2
eya	Tis11
eya	Scr
eya	hop
eya	Socs36E
eya	Socs44A
eya	Rel
eya	IKKbeta
eya	Optix
eya	nmo
eya	tim
eya	gro
B52	Rsf1
B52	Top1
B52	Mondo
B52	Sdc
B52	CG34417
B52	RhoGAP16F
B52	Rx
B52	Listericin
B52	metro
B52	Muc12Ea
B52	Hcs
B52	lbl
B52	Mur2B
B52	CG5953
B52	CG11760
B52	lola
B52	Adar
B52	PGRP-LC
B52	Osi10b
chas	jbug
chas	N
jbug	zip
mspo	Pax
mspo	Mp20
Pax	ttk
Pax	LIMK1
Pax	EcR
Pax	cdi
Pax	Mp20
Pax	tsr
Pax	ssh
Pax	bs
Akt|Pdk1	Lk6
Akt|Pdk1	scyl
Akt|Pdk1	chrb
fu	Su(fu)
fu	Dad
fu	cos
fu	ci
fu	oro
fu	kn
fu	Pka-R2
fu	Smurf
fu	mir-960
fu	mir-12
fu	Sxl
fu	Gprk2
Su(fu)	ptc
Su(fu)	Sxl
erm	Six4
erm	brm
erm	dpn
erm	trx
erm	ham
erm	Dcr-2|N
erm	pros
erm	E(spl)mγ-HLH
erm	Doc2|otp|tll
erm	klu
erm	CG7824
erm	CG13204
erm	foxo
Dcr-2	Elp1
Dcr-2	AGO2
Dcr-2	CG44774
Dcr-2	SmD1
Dcr-2	CRIF
Dcr-2	Tl
Dcr-2	Sym
Dcr-2	Cpsf73
Dcr-2	wisp
Hrs	fz
Hrs	Rbf
Hrs	dsh
Hrs	wg
Hrs	sta
Hrs	rush
Hrs	lilli
Hrs	mop
Hrs	Tl
Hrs	Usp8
Act88F	up
Act88F	DAAM
Act88F	Act79B::Act88F
Act88F	fln
Act88F	Act88F::Scer\ACT1
Act88F	Act42A::Act88F
Act88F	Zasp52
Act88F	wupA
Act88F	Act57B::Act88F
Act88F	Gpdh1
Act88F	Mlc2
Act88F	Gpo1
Act88F	mAcon1
Act88F	GstS1
Act88F	Mlc1
Act88F	ND-18
Act88F	Ald1
Act88F	COX7AL2
Act88F	Tm2
Act88F	kdn
Act88F	Adh
Act88F	Strn-Mlck
Act88F	scra
Act88F	Ubi-p63E
Act88F	osk
Act88F	flr
Act88F	capt
Act88F	CG31559
Act88F	CG14074
up	Tm2
up	Mhc
up	CG10581
up	Mf
up	ATPsynF
up	TpnC41C
up	Mpcp1
up	ND-PDSW
up	mAcon1
up	porin
up	Mdh2
up	icln
up	CG7920
up	CG7409
up	ATPsynO
up	TpnC4
up	kdn
up	CG5177
up	ATPsynB
up	Ogdh
up	CG14207
up	Scp1
up	ATPsynCF6
up	Fer2LCH
up	Cyt-c1
up	wupA
up	Lasp
up	mir-9a
up	Cyt-c-p
up	Gsc
Tnks	upd3
Tnks	PI31
phyl	ttk
phyl	mib
phyl	tal
phyl	dbr
phyl	Dl::N
phyl	lilli
phyl	CG10588
phyl	E(spl)m8-HLH
phyl	chn
phyl	esg
phyl	sinah
ttk	lilli
ttk	lz
ttk	stg
ttk	Mi-2
ttk	sv
ttk	CtBP
ttk	Irbp
ttk	RfC3
ttk	Ku80
ttk	bon
ttk	Gnf1
ttk	east
ttk	Trl
ttk	Sumo
ttk	hang
ttk	CDK2AP1
ttk	simj
ttk	ocm
ttk	otp
ttk	MBD-like
ttk	mir-313
ttk	mir-7
ttk	mir-184
ttk	mir-92b
ttk	msi
ttk	MEP-1
ttk	mamo
ttk	Ptp36E
ttk	sprt
ttk	Rpn13
ttk	bip1
ttk	Cdc37
ttk	Mob4
ttk	sinah
ttk	CG34334
ttk	Grx5
ttk	Prp6
ttk	TfIIA-L
ttk	CG13144
ttk	lolal
ttk	mir-312
ttk	mir-310
ttk	mir-311
ttk	Pits
ttk	CG32121
ttk	Deaf1
ttk	bab1
ttk	Coop
ttk	mir-92a
ttk	CoRest
Atg6	ptc
Atg6	Buffy
ptc	mir-14
ptc	fu
ptc	ci
ptc	hyx
ptc	rasp
ptc	sr
ptc	vn
ptc	dpp
ptc	kn
ptc	babo
ptc	Usp8
ptc	Cdk4|CycD
ptc	en
ptc	tow
ptc	wg
ptc	yki
ptc	Nhe2
ptc	apolpp
ptc	Sxl
ptc	ihog
ptc	Nedd4
ptc	dlp
ptc	boi
ptc	Smurf
ptc	Tsp96F
Vap33	ppk30
Vap33	Sod1
Vap33	Tor
Vap33	ssh
Vap33	CG6048
Vap33	Pi4KIIIα
Vap33	fwd
Vap33	Eph
Vap33	Tsc1
Vap33	TBPH
Vap33	S6k
Vap33	ND-20
Vap33	Tsc1|gig
Vap33	CG7564
Vap33	Ada2b
Vap33	Atg1
Vap33	Thor
Vap33	Nup75
Vap33	tkv
Vap33	NaPi-T
Vap33	CG1513
Vap33	Rdh1
Vap33	CG5742
Vap33	CG9205
Vap33	Pcyt2
Vap33	Nemp
Vap33	CG33523
Vap33	ReepA
Vap33	CG8765
Vap33	CG13220
Vap33	Agpat3
Vap33	Dscam1
Vap33	d
Vap33	Sac1
Vap33	rictor
Vap33	kek6
Vap33	Vha68-2
Vap33	Vha68-3
Vap33	Vha44
Vap33	Miga
Rdl|eve	Fas2
Fas2	rl
Fas2	sif
Fas2	beat-Ia
Fas2	Met
Fas2	Amph
Fas2	Gαs
Fas2	Appl
Fas2	Sema2a
Fas2	Timp
Fas2	His4r
Fas2	His2A:CG31618
Fas2	Pcd
Fas2	baf
Fas2	Gfrl
Fas2	fipi
Fas2	X11L
Fas2	CG33543
Fas2	dlg1
Tab2	POSH
Tab2	Traf6
Tlk	asf1
Tlk	mars
CDC50	drpr
CDC50	Rdh1
CDC50	UQCR-C2
CDC50	Pngl
CDC50	Agpat3
CDC50	CG10425
CDC50	CG1092
CDC50	Gp93
CDC50	SERCA
CDC50	CG2070
CDC50	Droj2
CDC50	P58IPK
CDC50	Gp210
CDC50	KdelR
drpr	Ced-12
drpr	hep
drpr	Crk
drpr	Atg1
drpr	Itgbn
drpr	prtp
drpr	ced-6
ac	Bx
ac	ttk
ac	klu
ac	Egfr
ac	sr
ac	su(sc)r
ac	Act42A
ac	h
ac	emc
ac	su(Hw)
ac	da
ac	Act5C
ac	E(spl)mbeta-HLH
ac	E(spl)m7-HLH
ac	E(spl)m3-HLH
ac	E(spl)mgamma-HLH
ac	phyl
ac	sina
ac	Hr78
ac	CG31955
ac	Rel
ac	Chi
Debcl	Buffy
Debcl	Prosα2
Debcl	Uba1
Debcl	slmb
Debcl	Rpn10
Top2	mof
Top2	Tctp
Top2	tefu
mof	nsl1
mof	lncRNA:roX2
mof	MBD-R2
mof	Nup98-96
mof	Rcd5
mof	Rcd1
mof	dgt1
mof	lncRNA:roX1
mof	Dis3
mof	wds
mof	Chd1
mof	Nup153
mof	pzg
mof	Chro
CG42709	H
CG42709	CycE
Fmr1	CenG1A
Fmr1	Tdrd3
Fmr1	orb2
Fmr1	RanBPM
Fmr1	aub
Fmr1	l(2)gl
Fmr1	Zfrp8
Fmr1	aPKC
Fmr1	Top3β
Fmr1	Mmp1
Fmr1	bsk
Fmr1	CRMP
Fmr1	Dscam1
Fmr1	futsch
Fmr1	wnd
Fmr1	Sdc|dlp
Fmr1	SmD3
Fmr1	dnc
Fmr1	Cyfip
Fmr1	Diap1
Fmr1	baz
Fmr1	Hem
Fmr1	Cbl
Fmr1	dco
Fmr1	wit
Fmr1	pAbp
Fmr1	dlp
Fmr1	Hecw
Fmr1	SCAR
Fmr1	par-6
Fmr1	Cen
Fmr1	kay
Fmr1	Timp
Fmr1	Abl
Fmr1	AGO1
Fmr1	ppk
Fmr1	Oda
Fmr1	Adar
Fmr1	Drep2
Fmr1	stau
Fmr1	Capr
Fmr1	mir-2b-1
Fmr1	mir-ban
Fmr1	RpL5
Fmr1	Tudor-SN
Fmr1	mir-2b-2
Fmr1	Dcr-1
Fmr1	AGO2
Fmr1	d
Fmr1	SmD1
Fmr1	PQBP1
Fmr1	Atx2
Fmr1	CaMKII
Fmr1	Nufip
Fmr1	mir-2a-2
Fmr1	mir-279
Fmr1	mir-12
Fmr1	mir-125
Fmr1	mir-11
Fmr1	mir-13a
Fmr1	mir-1
Fmr1	mir-9c
Fmr1	mir-79
Fmr1	mir-306
Fmr1	mir-2a-1
Fmr1	mir-276b
Fmr1	mir-276a
Fmr1	mir-let7
Fmr1	mir-277
Fmr1	mir-8
Fmr1	mir-305
Fmr1	mir-304
Fmr1	rictor
Fmr1	S6kII
Fmr1	vas
Fmr1	caz
Fmr1	Hsap\PQBP1
Fmr1	CCT7
Fmr1	CCT4
Fmr1	shrb
Fmr1	tral
Fmr1	Zn72D
Fmr1	RpS7
Fmr1	bel
Fmr1	Gld2
Fmr1	RpL21
Fmr1	rg
Fmr1	mir-315
Fmr1	mir-960
Fmr1	mir-219
Fmr1	glo
Fmr1	Ythdf
Fmr1	Mes2
Fmr1	esg
Fmr1	Unr
Fmr1	Tet
Fmr1	Dhc64C
Fmr1	Caper
Fmr1	sau
Fmr1	HIP
Fmr1	RASSF8
ro	Su(ro<up>DOM</up>)1480
ro	amos
ro	E(ro<up>DOM</up>)1065
ro	Dfd::ro
ro	E(ro<up>DOM</up>)50
ro	osa
ro	E(ro<up>DOM</up>)2409
ro	gro
ro	ato
ro	H
ro	Su(ro<up>DOM</up>)2014
ro	Su(ro<up>DOM</up>)519
ro	wg
ro	ptc
ro	E(ro<up>DOM</up>)1777
ro	Dl
ro	E(ro<up>DOM</up>)2051
ro	hh
ro	E(ro<up>DOM</up>)1801
ro	Su(ro<up>DOM</up>)1993
ro	Su(ro<up>DOM</up>)3023
ro	Su(ro<up>DOM</up>)345
ro	E(ro<up>DOM</up>)3222
ro	Su(ro<up>DOM</up>)923
ro	gl
ro	lilli
ro	tio
ro	Rel
ro	drm
ro	foxo
ro	sage
ro	Irbp18
futsch	Ank2
futsch	spartin
futsch	DAAM
futsch	tau
futsch	brp
futsch	cac
futsch	NaPi-III
Ank2	DAAM
Ank2	CkIIα
Ank2	Dark
Ank2	egr
Ank2	Dcp-1
Ank2	Debcl
Ank2	wgn
Ank2	Nrg
D	sim
D	ind
D	SoxN
D	vvl
D	dpp
D	Sox21a
D	ttk
D	per
D	trh
D	ftz-f1
D	nub
D	pdm2
D	CG5674
D	lms
D	CG15771
D	lwr
D	CG4318
D	pll
D	N
D	vnd
D	gro
D	bap
D	Stat92E
D	otp
D	grk
sim	CycE
sim	Egfr::tor
sim	sli
sim	Myc
sim	tgo
sim	Cdk7
sim	CycH
sim	Hinfp
sim	Hr78
tai	ab
tai	gce
Rab2	ICA69
Rab2	Rab7
Rab2	Gale
Rab2	Hel25E
Rab2	Arl8
Rab2	Rab6
Rab2	Rab5
Rab2	Mcad
Rab2	CCT6
Rab2	ScsbetaA
Rab2	CG1416
Rab2	ScsbetaG
Rab2	Tapdelta
Rab2	CCT3
Rab2	ATPsyngamma
Rab2	UQCR-C2
Rab2	Ost48
Rab2	fax
Rab2	Rab11
Rab2	Sc2
Rab2	CG33303
Rab2	Mec2
Rab2	Gp93
Rab2	SERCA
Rab2	CG5854
Rab2	Rdh1
Rab2	spidey
Rab2	Golgin245
Rab2	GCC88
Rab2	GCC185
Rab2	Gmap
Rab2	KdelR
Rab2	FASN1
Rab2	CG9356
Rab2	Vps39
Rab2	gammaTub23C
Rab2	p115
Rab2	Echs1
Rab2	CG12702
Rab2	Vps13B
Rab2	Golgin104
Rab2	Msp300
Rab2	CG5439
Rab2	Grip84
Rab2	CG9590
Rab2	Vps11
Rab2	CG17598
Rab2	CG32485
Rab2	Hsl
Rab2	Vps16A
Rab2	Rab1
Rab2	mv
Rab2	unc-104
ICA69	Cyp6d4
ICA69	SPE
ICA69	Teh1
ICA69	CG30344
ICA69	nwk
ICA69	tmod
ICA69	Lst8
msn	hep
msn	bif
msn	bun
msn	Nrt
msn	stck
msn	ics
msn	dock
msn	Jra
msn	Madm
msn	Lis-1
msn	Cdc42
msn	tkv
msn	BicD
msn	Cka
msn	slpr
msn	Mob4
msn	CG8478
msn	Strica
msn	Srp72
msn	pths
msn	D12
msn	Mocs2B
msn	Atac2
msn	NC2beta
msn	Chrac-14
msn	Sin1
msn	sigmar
msn	wts
msn	Traf4
msn	Pi3K21B
msn	Pi3K92E
msn	Myc
msn	Pdk1
msn	S6k
msn	foxo
msn	S6kII
msn	rictor
msn	Tsc1
msn	Tao
msn	Moe
mamo	Trf2
mamo	nej
mamo	Taf3
mamo	HDAC1
Trf2	AANATL2
Trf2	Nepl5
Trf2	eIF2Bδ
Trf2	ph-p
Trf2	CG2617
Trf2	Caf1-55
rdgB	Pld
rdgB	Arr2
rdgB	PIP5K59B
rdgB	norpA
rdgB	stops
rdgB	inaC
rdgB	trp
rdgB	CG11426
rdgB	laza
rdgB	su(rdgB)82
rdgB	Esyt2
rdgB	ninaE
rdgB	pnut
rdgB	Su(rdgB)83
rdgB	Pis
rdgB	su(rdgA)40
rdgB	Su(rdgB)116
rdgB	CG33523
rdgB	CG10494
rdgB	GAPcenA
rdgB	az2
rdgB	CG1603
rdgB	RanGAP
rdgB	l(2)k01209
rdgB	Bcs1
rdgB	Nup358
rdgB	Sk2
rdgB	CG1513
rdgB	cert
rdgB	AIF
rdgB	Ask1
rdgB	CG9205
Pld	AP-2α
Pld	Lpin
Pld	rdgA
Pld	spdo
Pld	Dl|Ser
Pld	numb
Pld	sktl
Pld	Plc21C
Pld	garz
Pld	trp
Pld	Vps35
Pld	N
Pld	laza
Pld	CG11426
Vinc	rhea
Vinc	Pax
Vinc	mys
Vinc	CAP
Vinc	cher
rhea	CalpB
rhea	if
Plc21C	Gαq
Gαq	fra
Gαq	robo1
Gαq	stac
Gαq	Syt1
Gαq	PIP5K59B
Gαq	Gβ76C
Gαq	Rab3
Wee1	Cdk1
Wee1	lok
Wee1	trbl
Wee1	rux
Wee1	CG13605
Wee1	pyd
Wee1	Klp10A
Cdk1	Z600
Cdk1	Cks30A
Cdk1	CycB3
Cdk1	Cks85A
Cdk1	Skp2
Cdk1	Hers
Cdk1	fzr
Cdk1	Abi
Cdk1	DENR
Cdk1	p115
Cdk1	Psc
Cdk1	lmgA
Cdk1	Cdc23
Cdk1	CycJ
Cdk1	Cdc16
Cdk1	Cdc27
Cdk1	CycE
Cdk1	CycD
Cdk1	HeT-A\gag
didum	sdt
didum	jnj
IP3K2	Itpr
sei	e(sei)
sei	cac
sei	rut
sei	dnc
sei	dlg1
sei	Syt4
sei	Fas2
sei	Ca-α1D
sei	mle
sei	Csas
Src64B	mbt
Src64B	PRL-1
Src64B	Csk
Src64B	shg
Src64B	Egfr
Src64B	sina
Src64B	Rho1
Src64B	drk
Src64B	cpa|cpb
Src64B	Akap200
Src64B	p120ctn
Src64B	bsk
Src64B	cpa
Src64B	yki
Src64B	18w
dac	ph-p
dac	Myc
dac	dac::Ggal\Dach2
dac	CycE
dac	hh
dac	dan
dac	P58IPK
dac	jing
dac	danr
Smn	htl
Smn	btl
Smn	Pcyt2
Smn	eIF3m
Smn	Zmynd10
Smn	ctp
Smn	Moe
Smn	shrb
Smn	sty
Smn	Fas3
Smn	Fim
Smn	CG10171
Smn	Eip75B
Smn	14-3-3ε
Smn	CG10561
Smn	Sod1
Smn	mlt
Smn	CG13775
Smn	CG16984
Smn	Atf6
Smn	w
Smn	stumps
Smn	Dad
Smn	wit
Smn	Gem2
Smn	SNRPG
Smn	SmD2
Smn	CG10126
Smn	beta-PheRS
Smn	SmD1
Smn	SmE
Smn	Snup
Smn	Sbat
Smn	SmB
Smn	slmb
Smn	Rpp20
Smn	Tgs1
Smn	GCC185
Smn	Gem4b
htl	btl::Egfr
htl	Ntan1
htl	stumps
htl	rasp
htl	Cat
htl	hh
htl	sty
htl	Sod1
htl	Egfr
htl	nst
htl	btl::htl
htl	Egfr::htl
htl	Lsd-2
htl	btl
htl	FASN1
htl	ush
htl	htl::tor
htl	Drep2
htl	mir-9a
ct|lncRNA:flam	Su(var)3-7
ct|lncRNA:flam	AGO2|AGO3
ct|lncRNA:flam	Dcr-2
ct|lncRNA:flam	Su(var)205
ct|lncRNA:flam	aub
ct|lncRNA:flam	AGO2
ct|lncRNA:flam	Su(var)3-9
ct|lncRNA:flam	AstC-R2
ct|lncRNA:flam	AGO3
Su(var)3-7	mle
Su(var)3-7	Su(var)205
Su(var)3-7	Su(var)3-9
ena	pyd
ena	cno
ena	p120ctn
ena	robo1
ena	DAAM
ena	IRSp53
ena	pico
ena	Rop
ena	Ptp10D
ena	Ptp69D
ena	ft
ena	SCAR
ena	Abi
ena	mir-8
ena	dia
ena	Khc
ena	Zyx
ena	drk
ena	Atg9
pyd	α-Cat
pyd	h
pyd	emc
pyd	rst
pyd	ex
pyd	shg
pyd	Dl
pyd	Su(dx)
pyd	Nrg
pyd	CG44249
robo1	Khc::Ggal\MLCK
robo1	robo1::robo3
robo1	robo2
robo1	Pak
robo1	Abl::Hsap\ABL1::Hsap\BCR
robo1	kuz
robo1	fra::robo1
robo1	comm
robo1	gcm
robo1	RhoGEF64C
robo1	elav
robo1	tei
robo1	Cdc42
robo1	kra
robo1	unc-5
robo1	shot
robo1	robo1::Cele\sax-3
robo1	gbb
robo1	Lrt
robo1	dock
robo1	robo3
robo1	RhoGAP93B
robo1	cno
robo1	HSPC300
robo1	Arp3
wg	Klp64D
wg	eRF1
wg	spen
wg	p53
wg	jing
wg	pan
wg	sc
wg	Nup154
wg	eEF1α1
wg	fz3
wg	ovo
wg	lgs
wg	arr
wg	wls
wg	fz2
wg	nito
wg	CycA
wg	simj
wg	egh
wg	Scm
wg	Mi-2
wg	Hipk
wg	gsb
wg	Ret
wg	SoxN
wg	Nrt::wg
wg	spi
wg	Kr-h1
wg	Ref1
wg	dpp
wg	Syx13
wg	slp1
wg	twi
wg	da
wg	sona
wg	cg
wg	ken
wg	Wnt4
wg	CHOp24
wg	RpS21
wg	tum
wg	eca
wg	pygo
wg	CG46385
wg	eRF3
wg	ato
wg	oro
wg	arr::fz2
wg	polo
wg	Apc2
wg	dally|fz2
wg	Sox15
wg	trbd
wg	sv
wg	CtBP
wg	sgl
wg	Coop
wg	slp2
wg	Snx3
wg	ap
stck	parvin
stck	Ilk
stck	ics
stck	CG10209
stck	CG2017
Vps35	kuz
Vps35	Rab9
Vps35	Rab11
Vps35	Psn
Vps35	Mad
Vps35	ptc
Vps35	Hrs
Vps35	Dl
Vps35	Rac1
Vps35	wg
Vps35	Ndfip|Su(dx)
Vps35	wit
Vps35	EndoA
Vps35	Snx3
Vps35	sau
Vps35	wls
Vps35	crb
Vps35	iPLA2-VIA
Klp64D	Kap3
Klp64D	Klp68D
Klp64D	betaTub56D
Klp64D	rempA
Klp64D	Oseg1
Klp64D	Axn
Cdk9	CG17601
Cdk9	CycT
Cdk9	Rchy1
scrib	egr
scrib	dome
scrib	hid
scrib	ben
scrib	dlg1
scrib	bsk
scrib	DCAF12
scrib	pan
scrib	hep
scrib	fmt
scrib	puc
scrib	Socs36E
scrib	Def
scrib	Toll-7
scrib	wg
scrib	lic
scrib	yki
scrib	hth
scrib	msn
scrib	cno
scrib	l(3)cl-R3
scrib	smi51A
scrib	Stat92E
scrib	Pino
scrib	Uev1A
scrib	sds22
scrib	grnd
scrib	kay
scrib	l(2)gl
scrib	Pak
Nle	Ip259
Nle	P32
Rop	shi
Rop	Rpt2
Rop	CCT2
Rop	Rpt5
Rop	Psa
Rop	Sec15
Rop	Sec6
Rop	sima
Rop	Akt
Rop	Dad
Rop	Syx1A
Rop	bor
spn-B	mei-41
spn-B	Hus1-like
spn-B	eIF1A
spn-B	Lnk
spn-B	mei-W68
spn-B	mei-P22
spn-B	lok
spn-B	Sirt1
spn-B	Xrcc2
spn-B	CycG
spn-B	mei-218
spn-B	trem
spn-B	mei-217
nos	hid
nos	Tao
nos	cup
nos	E(z)
nos	bam
nos	Diap1
nos	dpp
nos	bgcn
nos	hb
nos	nsl1
nos	aub
nos	skl
nos	Dronc
nos	Dcp-1
nos	bcd
nos	pum
nos	Hsp83
nos	tkv
nos	Drice
nos	pho
nos	lost
nos	twin
nos	wisp
nos	rump
nos	mei-P26
nos	Sxl
nos	AGO1
nos	brat
nos	Patr-1
nos	Rga
nos	PAN2
nos	Not1
nos	DCP2
nos	Not3
nos	PAN3
nos	tral
nos	sw
nos	eIF4G1
nos	glo
nos	me31B
nos	smg
nos	Dhc64C
nos	osk
nos	Cnot4
nos	Pop2
nos	eIF4E1
nos	bel
nos	Su(var)205
nos	wuho
nos	Pen
nos	Marf1
nos	Uba4
nos	orb
lok	E(spl)m7-HLH
lok	trx
lok	stg
lok	heph
lok	EP2081
lok	mei-41
lok	Cam
lok	EP417
lok	MESR4
lok	CG6961
lok	Pino
lok	CG2003
lok	melt
lok	EP2161
lok	SNF4Aγ
lok	EP2124
lok	polo
lok	EP2522
lok	grp
lok	EP1618
lok	ball
lok	NFAT
lok	Sema2b
lok	ssp2
lok	CG46339
lok	Kdm3
lok	EP902
lok	mura
lok	Psf2
lok	Mcm6
lok	Mcm3
ksr::tor	pnt
ksr::tor	Lk6
ksr::tor	cnk
ksr::tor	MESR4
ksr::tor	Dsor1
ksr::tor	MESK2
ksr::tor	alph
ksr::tor	14-3-3ε
ksr::tor	S
ksr::tor	MESR6
ksr::tor	kis
ksr::tor	EK2-5
ksr::tor	MESK4
ksr::tor	spen
ksr::tor	SK2-3
ksr::tor	ksr
ksr::tor	NFAT
ksr::tor	Akap200
ksr::tor	chb
ksr::tor	aop
ksr::tor	MESR3
ksr::tor	MESK3
ksr::tor	EK2-7
ksr::tor	EK3-3
ksr::tor	MESK1
ksr::tor	Egfr
ksr::tor	Src42A
